inn,year,revenue
7802557367,2021,182232.0
7802557367,2023,15755.0
7802557367,2022,155432.0
7802557367,2025,
7802557367,2024,
7708348856,2025,151928.0
7708348856,2021,100852.0
7708348856,2023,596259.0
7708348856,2022,272030.0
7708348856,2024,274619.0
5405002407,2025,25750.0
5405002407,2021,201316.0
5405002407,2024,40649.0
5405002407,2023,68566.0
5405002407,2022,199896.0
7714967999,2023,346908.0
7714967999,2022,155042.0
7714967999,2024,1961238.0
7714967999,2021,99303.0
7714967999,2025,1534290.0
6670370199,2022,302001.0
6670370199,2023,102826.0
6670370199,2025,98087.0
6670370199,2024,219050.0
6670370199,2021,207092.0
7802683259,2023,508923.0
7802683259,2021,495412.0
7802683259,2024,146945.0
7802683259,2022,134976.0
7719810631,2021,61649.0
7719810631,2023,
7719810631,2022,0.0
7802625585,2023,652826.0
7802625585,2021,130167.0
7802625585,2024,724467.0
7802625585,2025,1061247.0
7802625585,2022,209610.0
5643005195,2022,20701.0
5643005195,2025,21530.0
5643005195,2024,21135.0
5643005195,2023,18312.0
5643005195,2021,18710.0
7702681515,2021,837.0
7702681515,2024,7907977.0
7702681515,2023,3750270.0
7702681515,2022,147140.0
7702681515,2025,14902058.0
2222862706,2023,67318.0
2222862706,2021,142753.0
2222862706,2022,81134.0
2222862706,2024,117775.0
2222862706,2025,101695.0
1435026180,2022,0.0
1435026180,2023,9838.0
1435026180,2021,127676.0
274916250,2025,102635.0
274916250,2024,65993.0
274916250,2022,134448.0
274916250,2023,110030.0
274916250,2021,76947.0
3123378447,2025,2594176.0
3123378447,2023,346385.0
3123378447,2024,1514871.0
3123378447,2021,296478.0
3123378447,2022,328235.0
9709063720,2021,74879.0
9709063720,2022,0.0
7714429084,2022,829207.0
7714429084,2024,1190646.0
7714429084,2021,966997.0
7714429084,2023,3184326.0
7714429084,2025,1647883.0
7722487555,2021,3120199.0
7722487555,2022,1393002.0
7722487555,2023,735110.0
7722487555,2024,843965.0
7722487555,2025,1762104.0
7701877057,2025,580430.0
7701877057,2021,483754.0
7701877057,2023,508401.0
7701877057,2024,930243.0
7701877057,2022,185931.0
7452034583,2025,32915.0
7452034583,2023,34267.0
7452034583,2022,49439.0
7452034583,2021,70926.0
7452034583,2024,38026.0
7722389205,2023,281187.0
7722389205,2022,253997.0
7722389205,2025,294723.0
7722389205,2021,162724.0
7722389205,2024,346609.0
1609013880,2024,560034.0
1609013880,2025,476746.0
1609013880,2021,76713.0
1609013880,2023,427702.0
1609013880,2022,155490.0
1655463185,2021,346359.0
1655463185,2022,167625.0
5105014909,2023,378222.0
5105014909,2022,241.0
4824069657,2023,298061.0
4824069657,2021,188750.0
4824069657,2022,192642.0
4824069657,2025,565354.0
4824069657,2024,493947.0
7017116743,2022,51603.0
7017116743,2021,161542.0
2222861974,2024,95416.0
2222861974,2021,619948.0
2222861974,2023,179775.0
2222861974,2022,590198.0
2371001848,2023,21754.0
2371001848,2021,3410.0
2371001848,2022,16628.0
2371001848,2025,65759.0
2371001848,2024,15469.0
7806242801,2022,100671.0
7806242801,2025,63931.0
7806242801,2023,147266.0
7806242801,2021,155992.0
7806242801,2024,179369.0
2466290002,2022,120297.0
2466290002,2024,
2466290002,2023,99532.0
2310227936,2022,403203.0
7536141535,2022,36211.0
7536141535,2024,71547.0
7536141535,2021,29292.0
7536141535,2025,48805.0
7536141535,2023,36337.0
7722784942,2024,214039.0
7722784942,2021,160907.0
7722784942,2025,129673.0
7722784942,2023,197756.0
7722784942,2022,388789.0
278182057,2021,157118.0
278182057,2023,353834.0
278182057,2025,649038.0
278182057,2022,243644.0
278182057,2024,398990.0
7728192558,2022,69111.0
7728192558,2021,85318.0
7728192558,2025,115852.0
7728192558,2023,101559.0
7728192558,2024,133171.0
3122014373,2025,308275.0
3122014373,2021,144096.0
3122014373,2023,190710.0
3122014373,2024,261599.0
3122014373,2022,162250.0
7728711147,2021,59667.0
7728711147,2024,14603.0
7728711147,2022,409731.0
7728711147,2023,449292.0
5003059160,2021,406669.0
5003059160,2022,338970.0
5003059160,2023,432734.0
5003059160,2025,1198887.0
5003059160,2024,697847.0
2901224994,2025,122077.0
2901224994,2024,313351.0
2901224994,2021,112951.0
2901224994,2022,48155.0
2901224994,2023,186424.0
7733318630,2022,2519.0
7733318630,2021,52141.0
9704020497,2021,53670.0
9704020497,2023,623589.0
9704020497,2022,556139.0
5021017396,2021,405661.0
5021017396,2025,50206.0
5021017396,2024,74921.0
5021017396,2023,449094.0
5021017396,2022,304225.0
2302060923,2021,98889.0
2302060923,2025,204480.0
2302060923,2023,201606.0
2302060923,2024,64161.0
2302060923,2022,92090.0
2367004229,2024,375401.0
2367004229,2021,62677.0
2367004229,2022,12773.0
2367004229,2025,130034.0
2367004229,2023,129514.0
3444186948,2022,135203.0
3444186948,2024,140244.0
3444186948,2023,133898.0
3444186948,2025,185240.0
3444186948,2021,78485.0
7327023351,2022,135955.0
7327023351,2024,263117.0
7327023351,2021,145676.0
7327023351,2025,141058.0
7327023351,2023,113952.0
6165092043,2024,506184.0
6165092043,2025,394693.0
6165092043,2023,245874.0
6165092043,2022,358536.0
6165092043,2021,236479.0
6102059131,2025,262023.0
6102059131,2024,106287.0
6102059131,2023,110597.0
6102059131,2022,121271.0
6102059131,2021,200508.0
8612012085,2025,284613.0
8612012085,2024,171658.0
8612012085,2023,286303.0
8612012085,2021,169154.0
8612012085,2022,178422.0
276062068,2023,4400.0
276062068,2022,5199.0
276062068,2024,5850.0
276062068,2025,0.0
276062068,2021,1097.0
917034120,2022,0.0
917034120,2021,800.0
917034120,2025,421317.0
917034120,2024,510303.0
917034120,2023,62603.0
9719015838,2022,197016.0
9719015838,2021,320453.0
7723568486,2021,582460.0
7723568486,2024,1631810.0
7723568486,2022,875712.0
7723568486,2025,2851824.0
7723568486,2023,732482.0
4823070836,2023,207318.0
4823070836,2021,187963.0
4823070836,2025,247400.0
4823070836,2022,132376.0
4823070836,2024,133115.0
8604038393,2022,71625.0
8604038393,2021,93271.0
8604038393,2025,89810.0
8604038393,2023,62857.0
8604038393,2024,76935.0
8601054573,2022,413972.0
8601054573,2025,501998.0
8601054573,2024,722978.0
8601054573,2023,905016.0
8601054573,2021,151079.0
6162078072,2021,169295.0
6162078072,2023,69260.0
6162078072,2024,96007.0
6162078072,2022,145317.0
6162078072,2025,139505.0
8601055947,2023,139103.0
8601055947,2025,344522.0
8601055947,2024,148333.0
8601055947,2022,202889.0
8601055947,2021,122091.0
8610030709,2024,
8610030709,2023,0.0
8610030709,2022,1138.0
8610030709,2025,
8610030709,2021,44713.0
7203429045,2023,159961.0
7203429045,2022,385945.0
7203429045,2021,359742.0
8603180936,2024,76903.0
8603180936,2023,53135.0
8603180936,2021,11852.0
8603180936,2025,81257.0
8603180936,2022,47516.0
8603139896,2023,161763.0
8603139896,2022,173748.0
8603139896,2021,110609.0
8603139896,2025,106408.0
8603139896,2024,114036.0
6685026590,2022,155652.0
6685026590,2023,113533.0
6685026590,2021,148465.0
8602260201,2024,356822.0
8602260201,2021,56379.0
8602260201,2025,216127.0
8602260201,2023,229596.0
8602260201,2022,138540.0
2318041926,2024,
2318041926,2023,0.0
2318041926,2021,12947.0
2318041926,2025,
2318041926,2022,0.0
9102013326,2023,23521.0
9102013326,2025,8040.0
9102013326,2022,16916.0
9102013326,2024,27942.0
9102013326,2021,21283.0
6167127284,2021,154738.0
6167127284,2022,148221.0
6167127284,2023,264571.0
6167127284,2025,678398.0
6167127284,2024,382976.0
2311129321,2024,20569.0
2311129321,2022,16471.0
2311129321,2023,15483.0
2311129321,2025,19932.0
2311129321,2021,12662.0
5401148571,2023,161146.0
5401148571,2025,85821.0
5401148571,2021,51452.0
5401148571,2024,66658.0
5401148571,2022,87117.0
2315212299,2022,101471.0
2315212299,2025,872393.0
2315212299,2023,1476198.0
2315212299,2021,65073.0
2315212299,2024,809710.0
6162068194,2022,270561.0
6162068194,2023,88563.0
6162068194,2021,485954.0
6162068194,2024,
6162068194,2025,392054.0
2614018518,2023,2958.0
2614018518,2022,10065.0
2614018518,2025,1167.0
2614018518,2024,0.0
2614018518,2021,124155.0
2306018640,2025,2933.0
2306018640,2021,6155.0
2306018640,2023,3309.0
2306018640,2022,4623.0
2306018640,2024,2250.0
9201530580,2023,185708.0
9201530580,2025,671545.0
9201530580,2024,240158.0
9201530580,2022,383521.0
9201530580,2021,213631.0
3460056777,2021,12902.0
3460056777,2022,0.0
3460056777,2023,
721005830,2023,35697.0
721005830,2021,108212.0
721005830,2022,270878.0
721005830,2024,253057.0
721005830,2025,34590.0
7743307059,2024,1446694.0
7743307059,2021,221674.0
7743307059,2022,617643.0
7743307059,2025,1148206.0
7743307059,2023,1057849.0
2632104953,2023,989426.0
2632104953,2022,1233492.0
2632104953,2024,2338532.0
2632104953,2025,1893621.0
2632104953,2021,1049350.0
725022851,2022,76651.0
725022851,2023,
725022851,2024,
725022851,2021,101031.0
2320223296,2022,1281.0
2320223296,2023,50.0
2320223296,2024,
2320223296,2025,
2320223296,2021,5004.0
2311333447,2022,158260.0
2311333447,2023,291750.0
2311333447,2024,41904.0
2311333447,2025,222099.0
2632107190,2024,129138.0
2632107190,2023,588036.0
2632107190,2021,145704.0
2632107190,2022,498970.0
6163095507,2023,58819.0
6163095507,2021,14047.0
6163095507,2025,0.0
6163095507,2022,41725.0
3435125314,2021,215416.0
3435125314,2024,269053.0
3435125314,2025,322988.0
3435125314,2022,88492.0
3435125314,2023,132480.0
2312208150,2022,127028.0
2312208150,2021,158414.0
2312208150,2024,186112.0
2312208150,2025,89258.0
2312208150,2023,125199.0
2302061677,2024,568120.0
2302061677,2025,538955.0
2302061677,2022,260978.0
2302061677,2021,224505.0
2302061677,2023,364742.0
6154565851,2023,322397.0
6154565851,2022,136411.0
6154565851,2021,89731.0
2636036951,2022,340794.0
2636036951,2025,586110.0
2636036951,2024,1439721.0
2636036951,2021,272772.0
2636036951,2023,493839.0
6167056611,2024,31861.0
6167056611,2021,32487.0
6167056611,2025,34575.0
6167056611,2023,40834.0
6167056611,2022,32593.0
917038380,2021,291186.0
917038380,2024,51324.0
917038380,2022,417694.0
917038380,2023,148385.0
2013433446,2025,203356.0
2013433446,2024,228865.0
2013433446,2023,175547.0
2013433446,2022,133498.0
2013433446,2021,165743.0
6165186037,2024,52764.0
6165186037,2023,35127.0
6165186037,2025,19258.0
6165186037,2021,95981.0
6165186037,2022,54906.0
1516609863,2025,77796.0
1516609863,2024,137421.0
1516609863,2021,26505.0
1516609863,2023,113951.0
1516609863,2022,54854.0
2536278210,2025,383901.0
2536278210,2024,765852.0
2536278210,2022,380273.0
2536278210,2021,1065538.0
2536278210,2023,202309.0
2014010316,2025,595159.0
2014010316,2023,827355.0
2014010316,2022,612674.0
2014010316,2021,240145.0
2014010316,2024,963511.0
6118008728,2024,1316669.0
6118008728,2023,737390.0
6118008728,2025,1453640.0
6118008728,2022,464605.0
6118008728,2021,443170.0
1515909790,2021,347810.0
1515909790,2024,457072.0
1515909790,2025,597584.0
1515909790,2023,271238.0
1515909790,2022,366009.0
2311196409,2021,267296.0
2311196409,2023,2243.0
2311196409,2022,104075.0
6167073060,2025,4950324.0
6167073060,2023,2118183.0
6167073060,2021,342789.0
6167073060,2022,351100.0
6167073060,2024,3913745.0
6154136732,2025,519964.0
6154136732,2024,262197.0
6154136732,2023,190321.0
6154136732,2021,164842.0
6154136732,2022,70019.0
9103001404,2025,670129.0
9103001404,2023,102283.0
9103001404,2021,94911.0
9103001404,2024,441939.0
9103001404,2022,47446.0
6518008673,2025,321201.0
6518008673,2024,123513.0
6518008673,2021,82831.0
6518008673,2022,227803.0
272018371,2025,55105.0
272018371,2022,141419.0
272018371,2023,40505.0
272018371,2024,21578.0
272018371,2021,112686.0
411167670,2021,211946.0
411167670,2023,267213.0
411167670,2025,273004.0
411167670,2024,243227.0
411167670,2022,160746.0
9101004760,2023,263711.0
9101004760,2025,197718.0
9101004760,2022,210401.0
9101004760,2021,118798.0
9101004760,2024,176118.0
2631019737,2024,274484.0
2631019737,2022,218698.0
2631019737,2021,209694.0
2631019737,2025,198394.0
2631019737,2023,268701.0
7453167272,2022,
7453167272,2021,0.0
7453167272,2024,
7453167272,2025,
7453167272,2023,
5902025274,2021,48278.0
5902025274,2022,42298.0
5902025274,2023,38633.0
5902025274,2024,11964.0
5902025274,2025,7058.0
7810828170,2025,19536.0
7810828170,2021,7939.0
7810828170,2022,1055.0
7810828170,2024,0.0
7810828170,2023,19017.0
2311283250,2023,178185.0
2311283250,2021,490372.0
2311283250,2022,646483.0
3906326092,2024,259684.0
3906326092,2021,57058.0
3906326092,2025,225853.0
3906326092,2023,206211.0
3906326092,2022,124413.0
4029051904,2022,828973.0
4029051904,2021,778193.0
4029051904,2023,390363.0
4029051904,2025,1362701.0
4029051904,2024,871441.0
6671261026,2022,251206.0
6671261026,2021,121526.0
6671261026,2025,302024.0
6671261026,2024,402996.0
6671261026,2023,425790.0
9701210718,2024,145638.0
9701210718,2023,125863.0
9701210718,2022,66444.0
7727408500,2025,121788.0
7727408500,2022,126736.0
7727408500,2021,211209.0
7727408500,2024,55661.0
7727408500,2023,198694.0
7701659309,2022,489364.0
7701659309,2025,16631.0
7701659309,2023,485652.0
7701659309,2024,91335.0
7701659309,2021,221284.0
7717781390,2023,3293684.0
7717781390,2024,3558846.0
7717781390,2021,1817496.0
7717781390,2025,1134037.0
7717781390,2022,1024277.0
7717534270,2024,
7717534270,2022,0.0
7717534270,2023,
7717534270,2021,31756.0
7717534270,2025,
8911028132,2021,120875.0
8911028132,2025,213141.0
8911028132,2024,207756.0
8911028132,2022,139609.0
8911028132,2023,160800.0
7801716180,2022,285991.0
7717683890,2025,325355.0
7717683890,2021,62614.0
7717683890,2024,221094.0
7717683890,2022,104137.0
7717683890,2023,129164.0
7727830399,2022,659862.0
7727830399,2023,864301.0
7727830399,2025,235082.0
7727830399,2024,1009501.0
7727830399,2021,486431.0
242010713,2022,
242010713,2021,183370.0
242010713,2024,0.0
242010713,2023,1000.0
242010713,2025,0.0
5008025870,2025,13932.0
5008025870,2022,17831.0
5008025870,2024,11796.0
5008025870,2023,16448.0
5008025870,2021,13345.0
1701039720,2025,64505.0
1701039720,2022,122172.0
1701039720,2023,280700.0
1701039720,2021,74921.0
1701039720,2024,362616.0
6669014728,2022,136404.0
6669014728,2023,94468.0
6669014728,2024,51501.0
6669014728,2025,92719.0
6669014728,2021,225757.0
7720549855,2025,34863.0
7720549855,2023,67067.0
7720549855,2024,49658.0
7720549855,2022,82826.0
7720549855,2021,62482.0
4025430242,2022,528382.0
4025430242,2024,474085.0
4025430242,2021,154240.0
4025430242,2023,549815.0
4025430242,2025,557098.0
6330007950,2022,14187.0
6330007950,2024,3745.0
6330007950,2021,6454.0
6330007950,2023,7480.0
6330007950,2025,2344.0
5044034542,2023,20716.0
5044034542,2022,8018.0
5044034542,2024,22898.0
5044034542,2025,13305.0
5044034542,2021,6167.0
2315213800,2024,56129.0
2315213800,2021,365620.0
2315213800,2023,291329.0
2315213800,2022,288007.0
2315213800,2025,194389.0
3123381538,2021,150992.0
3123381538,2022,117764.0
3123381538,2024,219151.0
3123381538,2025,50397.0
3123381538,2023,202823.0
2010008764,2025,0.0
2010008764,2021,
2010008764,2023,
2010008764,2022,195400.0
7814127961,2023,277440.0
7814127961,2022,364949.0
7814127961,2024,442233.0
7814127961,2025,375818.0
7814127961,2021,186353.0
9103000182,2025,0.0
9103000182,2024,2583.0
9103000182,2022,58634.0
9103000182,2021,122704.0
9103000182,2023,3728.0
8911014193,2023,43576.0
8911014193,2022,54020.0
8911014193,2021,55993.0
8911014193,2025,62500.0
8911014193,2024,55153.0
8901016434,2023,1386238.0
8901016434,2025,1081318.0
8901016434,2022,988299.0
8901016434,2024,1393569.0
8901016434,2021,635308.0
8904076738,2025,10188.0
8904076738,2024,7862.0
8904082259,2023,276777.0
8904082259,2021,98736.0
8904082259,2025,355690.0
8904082259,2024,452230.0
8904082259,2022,286530.0
8904028692,2022,88612.0
8904028692,2025,106976.0
8904028692,2023,175163.0
8904028692,2024,91250.0
8904028692,2021,137455.0
1657238354,2022,16539.0
1657238354,2024,0.0
1657238354,2023,29950.0
1657238354,2021,7896.0
3906221283,2023,2203745.0
3906221283,2022,933639.0
3906221283,2025,932496.0
3906221283,2024,1111781.0
3906221283,2021,837521.0
7602110885,2024,14477.0
7602110885,2023,33205.0
7602110885,2021,246363.0
7602110885,2022,85731.0
7602110885,2025,0.0
7606056854,2024,78739.0
7606056854,2022,40533.0
7606056854,2023,72930.0
7606056854,2021,70966.0
7606056854,2025,102958.0
7604299643,2024,269246.0
7604299643,2021,186417.0
7604299643,2022,272014.0
7604299643,2025,303333.0
7604299643,2023,241274.0
7606079153,2024,55179.0
7606079153,2023,71038.0
7606079153,2025,49980.0
7606079153,2021,62660.0
7606079153,2022,73576.0
7602028775,2022,386955.0
7602028775,2024,394463.0
7602028775,2021,368373.0
7602028775,2025,154379.0
7602028775,2023,246047.0
7720846801,2021,152536.0
7720846801,2025,96665.0
7720846801,2024,48532.0
7720846801,2023,92424.0
7720846801,2022,0.0
7627051896,2025,0.0
7627051896,2023,268206.0
7627051896,2024,44622.0
7627051896,2022,30515.0
7627051896,2021,206489.0
7610075419,2023,106898.0
7610075419,2022,105475.0
7610075419,2024,107907.0
7610075419,2021,94337.0
7610075419,2025,89203.0
7604248060,2023,394562.0
7604248060,2024,1930821.0
7604248060,2025,2082397.0
7604248060,2022,212315.0
7604248060,2021,297440.0
6671018896,2022,200980.0
6671018896,2025,766034.0
6671018896,2024,516018.0
6671018896,2021,204823.0
6671018896,2023,177711.0
7604275346,2023,168273.0
7604275346,2024,167746.0
7604275346,2022,176201.0
7604275346,2021,147085.0
5007033011,2024,27007.0
5007033011,2022,21940.0
5007033011,2023,16887.0
5007033011,2025,11325.0
5007033011,2021,24445.0
5903024308,2022,173628.0
5903024308,2023,875.0
5903024308,2021,0.0
5075029038,2025,149.0
5075029038,2023,459374.0
5075029038,2022,12713.0
5075029038,2021,11829.0
5075029038,2024,93748.0
6950240837,2025,5035.0
6950240837,2023,59791.0
6950240837,2022,3053.0
6950240837,2021,135860.0
6950240837,2024,16894.0
7721776480,2021,332427.0
3662194113,2024,87030.0
3662194113,2023,16545.0
3662194113,2022,4550.0
3662194113,2021,6389.0
3662194113,2025,19450.0
3015090323,2021,23798.0
3015090323,2025,50058.0
3015090323,2023,6050.0
3015090323,2022,32505.0
3015090323,2024,47116.0
5407263348,2025,1743.0
5407263348,2021,353296.0
5407263348,2022,547056.0
5407263348,2023,332854.0
5407263348,2024,405646.0
6658523441,2021,10489.0
6658523441,2022,0.0
7604133119,2022,181953.0
7604133119,2023,111063.0
7604133119,2021,313777.0
7604133119,2024,89240.0
2224203233,2022,112708.0
2224203233,2021,232550.0
7704841066,2024,520254.0
7704841066,2021,460236.0
7704841066,2023,290243.0
7704841066,2025,546656.0
7704841066,2022,331063.0
277051220,2024,8511.0
277051220,2023,17628.0
277051220,2025,316.0
277051220,2021,498644.0
277051220,2022,79451.0
3661071824,2021,48237.0
3661071824,2022,39933.0
7716761369,2021,466250.0
7716761369,2022,799518.0
7716761369,2025,18455.0
7716761369,2024,247581.0
7716761369,2023,344631.0
6623099687,2022,1545507.0
6623099687,2021,669427.0
6623099687,2023,3925838.0
6623099687,2024,4002463.0
6623099687,2025,5869538.0
1655450387,2025,795842.0
1655450387,2021,924598.0
1655450387,2023,467161.0
1655450387,2024,883313.0
1655450387,2022,903406.0
277139690,2024,423707.0
277139690,2023,487120.0
277139690,2021,282870.0
277139690,2022,378229.0
277139690,2025,232250.0
7204176189,2024,69408.0
7204176189,2021,37230.0
7204176189,2022,63705.0
7204176189,2023,78217.0
