name,subject_type,category,ogrn,inn,activity,region,district,city,settlement,new_subject,date_inclusion,date_exclusion,phone,email,www,has_license,has_contracts,innovative_production,partnership_program,social_enterprise,employees
"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ СТРОИТЕЛЬНАЯ КОМПАНИЯ ""МОРИОН""",Юридическое лицо,Малое предприятие,1144437000784,4405009231,41.20 Строительство жилых и нежилых зданий,76 - Ярославская область,,г Ярославль,,False,2016-08-01,,,,,False,False,False,False,False,14
"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ СТРОИТЕЛЬНАЯ КОМПАНИЯ ""НОВОСТРОЙ""",Юридическое лицо,Малое предприятие,1141690107657,1660122092,41.20 Строительство жилых и нежилых зданий,16 - Республика Татарстан (Татарстан),,г Казань,,False,2016-08-01,,,,,False,False,False,False,False,11
"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ СТРОИТЕЛЬНАЯ КОМПАНИЯ ""НЯГАНЬ МОНТАЖСТРОЙ""",Юридическое лицо,Малое предприятие,1058600202462,8610016704,41.20 Строительство жилых и нежилых зданий,86 - Ханты-Мансийский автономный округ - Югра,,г. Нягань,,False,2016-08-01,,,,,False,False,False,False,False,30
"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ СТРОИТЕЛЬНАЯ КОМПАНИЯ ""ОМЕГА""",Юридическое лицо,Малое предприятие,1125476109054,5407477558,41.20 Строительство жилых и нежилых зданий,54 - Новосибирская область,Новосибирский р-н,,с Раздольное,False,2016-08-01,,,,,True,False,False,False,False,8
"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ СТРОИТЕЛЬНАЯ КОМПАНИЯ ""ОПОРА""",Юридическое лицо,Малое предприятие,1132468068798,2460251007,41.20 Строительство жилых и нежилых зданий,24 - Красноярский край,,г Красноярск,,False,2016-08-01,,,,,True,False,False,False,False,26
"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ СТРОИТЕЛЬНАЯ КОМПАНИЯ ""ОРЕНВЕКТОР""",Юридическое лицо,Малое предприятие,1145658020859,5617021899,41.20 Строительство жилых и нежилых зданий,23 - Краснодарский край,,г Сочи,,False,2016-08-01,,,,,False,False,False,False,False,66
"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ СТРОИТЕЛЬНАЯ КОМПАНИЯ ""ПАНОРАМА""",Юридическое лицо,Малое предприятие,1132468061846,2465302505,41.20 Строительство жилых и нежилых зданий,24 - Красноярский край,Емельяновский р-н,,с Дрокино,False,2016-08-01,,,,,True,False,False,False,False,22
"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ СТРОИТЕЛЬНАЯ КОМПАНИЯ ""ПАРТНЕР""",Юридическое лицо,Малое предприятие,1156685001120,6685082796,41.20 Строительство жилых и нежилых зданий,66 - Свердловская область,,г Екатеринбург,,False,2016-08-01,,,,,False,False,False,False,False,42
"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ СТРОИТЕЛЬНАЯ КОМПАНИЯ ""ПАТРИОТ""",Юридическое лицо,Малое предприятие,5177746341977,9729194311,41.20 Строительство жилых и нежилых зданий,63 - Самарская область,,г Тольятти,,False,2018-01-10,,,,,False,False,False,False,False,49
"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ СТРОИТЕЛЬНАЯ КОМПАНИЯ ""ПЕРСПЕКТИВА""",Юридическое лицо,Среднее предприятие,1167746225679,7723434605,41.20 Строительство жилых и нежилых зданий,77 - г.Москва,,,,False,2022-07-10,,,,,True,False,False,False,False,111
"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ СТРОИТЕЛЬНАЯ КОМПАНИЯ ""ПЕРФЕКТ""",Юридическое лицо,Малое предприятие,1155476079131,5402008626,41.20 Строительство жилых и нежилых зданий,54 - Новосибирская область,,г Новосибирск,,False,2016-08-01,,,,,False,False,False,False,False,11
"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ СТРОИТЕЛЬНАЯ КОМПАНИЯ ""ПРОФ-СТРОЙ""",Юридическое лицо,Малое предприятие,1168617074570,8602274010,41.20 Строительство жилых и нежилых зданий,86 - Ханты-Мансийский автономный округ - Югра,,г Сургут,,False,2017-01-10,,,,,False,False,False,False,False,25
"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ СТРОИТЕЛЬНАЯ КОМПАНИЯ ""ПРОФИ""",Юридическое лицо,Малое предприятие,1153850035382,3810059706,41.20 Строительство жилых и нежилых зданий,38 - Иркутская область,,г Иркутск,,False,2016-08-01,,,,,True,False,False,False,False,25
"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ СТРОИТЕЛЬНАЯ КОМПАНИЯ ""РАЙПРОМСТРОЙ""",Юридическое лицо,Малое предприятие,1068603072152,8620017739,41.20 Строительство жилых и нежилых зданий,86 - Ханты-Мансийский автономный округ - Югра,Нижневартовский р-н,,пгт Излучинск,False,2016-08-01,,,,,True,False,False,False,False,23
"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ СТРОИТЕЛЬНАЯ КОМПАНИЯ ""РЕКОНА""",Юридическое лицо,Малое предприятие,1146658003359,6658451613,41.20 Строительство жилых и нежилых зданий,66 - Свердловская область,,г Екатеринбург,,False,2016-08-01,,,,,False,False,False,False,False,63
"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ СТРОИТЕЛЬНАЯ КОМПАНИЯ ""РЕКОНСТРУКЦИЯ ЕКБ""",Юридическое лицо,Малое предприятие,1226600074920,6679159000,41.20 Строительство жилых и нежилых зданий,66 - Свердловская область,,г Екатеринбург,,False,2022-12-10,,,,,False,False,False,False,False,17
"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ СТРОИТЕЛЬНАЯ КОМПАНИЯ ""РЕСУРС""",Юридическое лицо,Малое предприятие,1185658011824,5614081900,41.20 Строительство жилых и нежилых зданий,56 - Оренбургская область,,г Орск,,False,2018-08-10,,,,,False,False,False,False,False,34
"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ СТРОИТЕЛЬНАЯ КОМПАНИЯ ""РЕСУРС""",Юридическое лицо,Среднее предприятие,1032301305046,2303021331,41.20 Строительство жилых и нежилых зданий,23 - Краснодарский край,Белореченский р-н,г Белореченск,,False,2023-07-10,,,,,False,False,False,False,False,48
"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ СТРОИТЕЛЬНАЯ КОМПАНИЯ ""РС-МОНОЛИТ""",Юридическое лицо,Малое предприятие,1086628000183,6628014729,41.20 Строительство жилых и нежилых зданий,66 - Свердловская область,Режевский р-н,г Реж,,False,2016-08-01,,,,,True,False,False,False,False,17
"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ СТРОИТЕЛЬНАЯ КОМПАНИЯ ""САЛЬВИЯ""",Юридическое лицо,Малое предприятие,1170280082686,277925302,41.20 Строительство жилых и нежилых зданий,02 - Республика Башкортостан,,г Уфа,,False,2018-01-10,,,,,True,False,False,False,False,65
"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ СТРОИТЕЛЬНАЯ КОМПАНИЯ ""САПФИР""",Юридическое лицо,Малое предприятие,1181326002615,1327032281,41.20 Строительство жилых и нежилых зданий,13 - Республика Мордовия,,г Саранск,,False,2018-05-10,,,,,False,False,False,False,False,21
"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ СТРОИТЕЛЬНАЯ КОМПАНИЯ ""СЕВЕР""",Юридическое лицо,Малое предприятие,1197031065604,7024045236,41.20 Строительство жилых и нежилых зданий,70 - Томская область,,г Северск,,False,2019-12-10,,,,,True,False,False,False,False,0
"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ СТРОИТЕЛЬНАЯ КОМПАНИЯ ""СЕВЕРСТРОЙ""",Юридическое лицо,Малое предприятие,1137451003986,7451349132,41.20 Строительство жилых и нежилых зданий,74 - Челябинская область,,г Челябинск,,False,2016-08-01,,,,,False,False,False,False,False,0
"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ СТРОИТЕЛЬНАЯ КОМПАНИЯ ""СИБИРЬ-СТРОЙ""",Юридическое лицо,Малое предприятие,1215400019284,5404206976,41.20 Строительство жилых и нежилых зданий,54 - Новосибирская область,,г Новосибирск,,False,2021-05-10,,,,,False,False,False,False,False,167
"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ СТРОИТЕЛЬНАЯ КОМПАНИЯ ""СИЛИМ""",Юридическое лицо,Малое предприятие,1051402103125,1435025933,41.20 Строительство жилых и нежилых зданий,14 - Республика Саха (Якутия),,г Якутск,,False,2016-08-01,,,,,False,False,False,False,False,20
"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ СТРОИТЕЛЬНАЯ КОМПАНИЯ ""СИСТЕМА""",Юридическое лицо,Малое предприятие,1167456132931,7453302475,41.20 Строительство жилых и нежилых зданий,74 - Челябинская область,,г Челябинск,,False,2016-12-10,,,,,False,False,False,False,False,1
"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ СТРОИТЕЛЬНАЯ КОМПАНИЯ ""СИСТЕМА""",Юридическое лицо,Малое предприятие,1152468002060,2465119161,41.20 Строительство жилых и нежилых зданий,77 - г.Москва,,,,False,2016-08-01,,,,,True,False,False,False,False,2
"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ СТРОИТЕЛЬНАЯ КОМПАНИЯ ""СИСТЕМА+""",Юридическое лицо,Малое предприятие,1177456028683,7453308501,41.20 Строительство жилых и нежилых зданий,74 - Челябинская область,,г Челябинск,,False,2017-05-10,,,,,False,False,False,False,False,1
"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ СТРОИТЕЛЬНАЯ КОМПАНИЯ ""СМУ-1""",Юридическое лицо,Малое предприятие,1226600026619,6671212533,41.20 Строительство жилых и нежилых зданий,66 - Свердловская область,,г Екатеринбург,,False,2022-06-10,,,,,False,False,False,False,False,6
"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ СТРОИТЕЛЬНАЯ КОМПАНИЯ ""СОЮЗ""",Юридическое лицо,Малое предприятие,1221400004759,1400008140,41.20 Строительство жилых и нежилых зданий,14 - Республика Саха (Якутия),,г Якутск,,False,2022-05-10,,,,,False,False,False,False,False,0
"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ СТРОИТЕЛЬНАЯ КОМПАНИЯ ""СПЕЦИАЛИСТ""",Юридическое лицо,Малое предприятие,1175658013387,5610226872,41.20 Строительство жилых и нежилых зданий,56 - Оренбургская область,,г Оренбург,,False,2017-07-10,,,,,True,False,False,False,False,5
